bmk,5,0.083890914917
bmk,10,0.111951112747
bmk,15,0.165128946304
bmk,20,0.35227394104
bmk,25,0.284733057022
bmk,30,0.305029153824
bmk,35,0.32879114151
bmk,40,0.444169044495
bmk,45,0.395937204361
bmk,50,0.512205123901
bmk,55,0.517590999603
bmk,60,0.706035852432
bmk,65,0.795185089111
bmk,70,0.712058067322
bmk,75,0.787225008011
bmk,80,0.814629077911
bmk,85,1.38554596901
bmk,90,1.04179310799
bmk,95,0.835191965103
bmk,100,1.05302095413
bmk,105,1.1239130497
bmk,110,1.01028394699
bmk,115,1.28038597107
bmk,120,1.04342913628
bmk,125,1.32929897308
bmk,130,1.11559081078
bmk,135,1.23294401169
bmk,140,1.32042193413
bmk,145,1.30380010605
bmk,150,1.6979739666
bmk,155,1.5008289814
bmk,160,1.63749194145
bmk,165,1.55011200905
bmk,170,1.92751717567
bmk,175,1.96799898148
bmk,180,1.72861099243
bmk,185,1.71966409683
bmk,190,1.94311380386
bmk,195,1.62379789352
bmk,200,2.11680412292
bmk,205,1.90514683723
bmk,210,2.00838184357
bmk,215,2.42843008041
bmk,220,2.11298704147
bmk,225,3.61871099472
bmk,230,1.86076712608
bmk,235,2.33560085297
bmk,240,1.9413599968
bmk,245,2.00670003891
bmk,250,2.89973688126
bmk,255,2.28778100014
bmk,260,2.41775608063
bmk,265,2.44514298439
bmk,270,2.56275701523
bmk,275,4.2408080101
bmk,280,2.42266511917
bmk,285,2.97175478935
bmk,290,2.95958185196
bmk,295,2.42742013931
bmk,300,2.87555503845
bmk,305,3.11977791786
bmk,310,2.83012795448
bmk,315,3.25367689133
bmk,320,3.22831201553
bmk,325,2.81351590157
bmk,330,2.67208790779
bmk,335,3.37301707268
bmk,340,4.0356400013
bmk,345,3.1715900898
bmk,350,5.32658004761
bmk,355,4.17309212685
bmk,360,2.92909002304
bmk,365,3.33680105209
bmk,370,3.73743605614
bmk,375,4.57647109032
bmk,380,3.96154999733
bmk,385,4.19556283951
bmk,390,3.18947005272
bmk,395,3.43556690216
bmk,400,3.43084383011
bmk,405,4.31946516037
bmk,410,3.5207118988
bmk,415,3.7899889946
bmk,420,4.2160449028
bmk,425,4.29114103317
bmk,430,3.77359104156
bmk,435,4.74276709557
bmk,440,4.13368797302
bmk,445,4.45673203468
bmk,450,3.98662519455
bmk,455,4.57892990112
bmk,460,4.62883591652
bmk,465,3.94493293762
bmk,470,5.23184394836
bmk,475,5.02735996246
bmk,480,3.86545085907
bmk,485,4.10416388512
bmk,490,4.60018897057
bmk,495,4.33098101616
mnist,5,0.236053943634
mnist,10,0.459436178207
mnist,15,0.642591953278
mnist,20,0.849102973938
mnist,25,1.05076789856
mnist,30,1.25033998489
mnist,35,1.45644402504
mnist,40,1.65651702881
mnist,45,1.86372995377
mnist,50,2.08236885071
mnist,55,2.27417683601
mnist,60,2.47034502029
mnist,65,2.67179012299
mnist,70,2.88219499588
mnist,75,3.07649087906
mnist,80,3.29190301895
mnist,85,3.49328303337
mnist,90,3.69893503189
mnist,95,3.89709615707
mnist,100,4.11472511292
mnist,105,4.30818104744
mnist,110,4.51042294502
mnist,115,4.70967006683
mnist,120,4.91960287094
mnist,125,5.1218059063
mnist,130,5.31817483902
mnist,135,5.51657009125
mnist,140,5.73526382446
mnist,145,5.95400309563
mnist,150,6.14781999588
mnist,155,6.3310251236
mnist,160,6.55242395401
mnist,165,6.73979020119
mnist,170,6.94127011299
mnist,175,7.15282297134
mnist,180,7.33655714989
mnist,185,7.56888985634
mnist,190,7.76366996765
mnist,195,7.94666790962
mnist,200,8.16637706757
mnist,205,8.36863517761
mnist,210,8.59488105774
mnist,215,8.78961396217
mnist,220,8.9764919281
mnist,225,9.18773317337
mnist,230,9.40199708939
mnist,235,9.5841190815
mnist,240,9.81117296219
mnist,245,9.99935603142
mnist,250,10.2118721008
mnist,255,10.3976240158
mnist,260,10.6086480618
mnist,265,10.7914850712
mnist,270,11.0287480354
mnist,275,11.2186388969
mnist,280,11.4263970852
mnist,285,11.6276080608
mnist,290,11.8445270061
mnist,295,11.9902911186
mnist,300,12.2680940628
mnist,305,12.4679551125
mnist,310,12.6433279514
mnist,315,12.8412358761
mnist,320,13.0396809578
mnist,325,13.2619569302
mnist,330,13.456362009
mnist,335,13.6411278248
mnist,340,13.8460710049
mnist,345,14.0467700958
mnist,350,14.2931919098
mnist,355,14.4756669998
mnist,360,14.6482601166
mnist,365,14.8771100044
mnist,370,15.0591390133
mnist,375,15.2335810661
mnist,380,15.4715118408
mnist,385,15.6402571201
mnist,390,15.9106869698
mnist,395,16.1212768555
mnist,400,16.3168730736
mnist,405,16.5133800507
mnist,410,16.6675360203
mnist,415,16.9646630287
mnist,420,17.1206221581
mnist,425,17.3140459061
mnist,430,17.5140440464
mnist,435,17.7093069553
mnist,440,17.9536509514
mnist,445,18.1777830124
mnist,450,18.3814620972
mnist,455,18.5389859676
mnist,460,18.7307879925
mnist,465,18.9976189137
mnist,470,19.2020890713
mnist,475,19.3702931404
mnist,480,19.600456953
mnist,485,19.7474679947
mnist,490,19.949213028
mnist,495,20.1515798569
