bmk,500,0.0314519405365
bmk,1000,0.0351190567017
bmk,1500,0.0342919826508
bmk,2000,0.0406801700592
bmk,2500,0.0580739974976
bmk,3000,0.0729022026062
bmk,3500,0.090194940567
bmk,4000,0.101563930511
bmk,4500,0.118130922318
bmk,5000,0.139321088791
bmk,5500,0.150274038315
bmk,6000,0.192740917206
bmk,6500,0.209110975266
bmk,7000,0.24978518486
bmk,7500,0.278568029404
bmk,8000,0.309993028641
bmk,8500,0.313194990158
bmk,9000,0.329154014587
bmk,9500,0.391756772995
bmk,10000,0.391208171844
bmk,10500,0.400016069412
bmk,11000,0.562638044357
bmk,11500,0.475198030472
bmk,12000,0.429450035095
bmk,12500,0.503494024277
bmk,13000,0.483202934265
bmk,13500,0.623560905457
bmk,14000,0.518303871155
bmk,14500,0.482956886292
bmk,15000,0.518001079559
bmk,15500,0.58530497551
bmk,16000,0.664469003677
bmk,16500,0.678478002548
bmk,17000,0.730643987656
bmk,17500,0.721451044083
bmk,18000,0.622413873672
bmk,18500,0.777558088303
bmk,19000,0.787892818451
bmk,19500,0.627867937088
bmk,20000,0.829355955124
bmk,20500,0.822916984558
bmk,21000,0.678752183914
bmk,21500,0.929128885269
bmk,22000,0.945376157761
bmk,22500,0.965353965759
bmk,23000,0.821147203445
bmk,23500,0.96339392662
bmk,24000,0.836616039276
bmk,24500,0.957646131516
bmk,25000,1.16701507568
bmk,25500,1.18326187134
bmk,26000,0.920191049576
bmk,26500,1.12658500671
bmk,27000,0.993802785873
bmk,27500,1.14525985718
bmk,28000,1.22747397423
bmk,28500,1.07573413849
bmk,29000,1.65473604202
bmk,29500,1.05074191093
bmk,30000,0.942677974701
bmk,30500,1.24955201149
bmk,31000,1.40429115295
bmk,31500,1.38688707352
bmk,32000,1.14629077911
bmk,32500,1.14248299599
bmk,33000,1.46113085747
bmk,33500,1.06828999519
bmk,34000,1.41135191917
bmk,34500,1.21742415428
bmk,35000,1.53123307228
bmk,35500,1.45112395287
bmk,36000,1.15387988091
bmk,36500,1.73021197319
bmk,37000,1.37678098679
bmk,37500,2.3500521183
bmk,38000,1.36866188049
bmk,38500,1.18354392052
bmk,39000,1.49086499214
bmk,39500,1.3849670887
bmk,40000,1.73096203804
bmk,40500,1.91683197021
bmk,41000,1.97300004959
bmk,41500,1.36791801453
bmk,42000,1.77786207199
bmk,42500,1.48754000664
bmk,43000,1.91889309883
bmk,43500,1.85458803177
bmk,44000,1.91653490067
bmk,44500,1.56125497818
bmk,45000,2.02672600746
bmk,45500,1.56950616837
bmk,46000,1.59974598885
bmk,46500,1.97853422165
bmk,47000,1.66431093216
bmk,47500,1.59819507599
bmk,48000,1.92067503929
bmk,48500,2.3019220829
bmk,49000,2.43784809113
bmk,49500,1.84443306923
mnist,500,0.37045788765
mnist,1000,0.384061098099
mnist,1500,0.418663978577
mnist,2000,0.463502883911
mnist,2500,0.529299974442
mnist,3000,0.598780155182
mnist,3500,0.674072027206
mnist,4000,0.738389015198
mnist,4500,0.808315992355
mnist,5000,0.887835979462
mnist,5500,0.958789825439
mnist,6000,1.03054308891
mnist,6500,1.10440993309
mnist,7000,1.17281603813
mnist,7500,1.24882817268
mnist,8000,1.34325504303
mnist,8500,1.48380613327
mnist,9000,1.57370686531
mnist,9500,1.64442706108
mnist,10000,1.86002492905
mnist,10500,1.90226411819
mnist,11000,1.95143294334
mnist,11500,1.99970698357
mnist,12000,2.05342102051
mnist,12500,2.1282389164
mnist,13000,2.2182841301
mnist,13500,2.27838301659
mnist,14000,2.35303688049
mnist,14500,2.41727900505
mnist,15000,2.47467803955
mnist,15500,2.54213690758
mnist,16000,2.60267305374
mnist,16500,2.72484612465
mnist,17000,2.81539607048
mnist,17500,2.90240001678
mnist,18000,2.96777701378
mnist,18500,3.04340410233
mnist,19000,3.13593292236
mnist,19500,3.28319096565
mnist,20000,3.35316801071
mnist,20500,3.4090321064
mnist,21000,3.50450778008
mnist,21500,3.55509710312
mnist,22000,3.60984396935
mnist,22500,3.69053983688
mnist,23000,3.75182890892
mnist,23500,3.81478881836
mnist,24000,3.9140048027
mnist,24500,3.96796107292
mnist,25000,4.09586811066
mnist,25500,4.16635894775
mnist,26000,4.23710513115
mnist,26500,4.30401611328
mnist,27000,4.39035201073
mnist,27500,4.46980786324
mnist,28000,4.53435897827
mnist,28500,4.61670088768
mnist,29000,4.72245788574
mnist,29500,4.81710910797
mnist,30000,4.88568902016
mnist,30500,4.96922016144
mnist,31000,5.04398822784
mnist,31500,5.10222005844
mnist,32000,5.15593886375
mnist,32500,5.22426915169
mnist,33000,5.35778594017
mnist,33500,5.43183803558
mnist,34000,5.50720191002
mnist,34500,5.5866060257
mnist,35000,5.652312994
mnist,35500,5.73782682419
mnist,36000,5.7858979702
mnist,36500,5.86056208611
mnist,37000,5.92876410484
mnist,37500,6.03356313705
mnist,38000,6.08915805817
mnist,38500,6.17643094063
mnist,39000,6.27459597588
mnist,39500,6.37007021904
mnist,40000,6.41685390472
mnist,40500,6.50315380096
mnist,41000,6.60312581062
mnist,41500,6.69516205788
mnist,42000,6.75844597816
mnist,42500,6.83819413185
mnist,43000,6.91442108154
mnist,43500,6.99711179733
mnist,44000,7.07010412216
mnist,44500,7.12233495712
mnist,45000,7.1992559433
mnist,45500,7.26596999168
mnist,46000,7.34061717987
mnist,46500,7.4191160202
mnist,47000,7.51054787636
mnist,47500,7.57697582245
mnist,48000,7.66086483002
mnist,48500,7.74430799484
mnist,49000,7.87572383881
mnist,49500,7.9607000351
