2,1.65385198593
4,2.30933189392
6,1.86369609833
8,3.65811109543
10,1.72433304787
12,2.02708292007
14,2.24269008636
16,2.91401791573
18,3.02499508858
20,2.43735599518
22,2.51833987236
24,2.24207901955
26,2.87553882599
28,2.72368502617
30,1.59847187996
32,1.93729901314
34,3.40648388863
36,2.14673495293
38,2.84258008003
40,2.7375998497
42,2.60360598564
44,2.59450101852
46,3.10755610466
48,3.37123990059
50,3.79878592491
52,3.42359185219
54,3.11589479446
56,2.77869391441
58,2.77178883553
60,2.789260149
62,2.95996403694
64,2.80446004868
66,2.89207100868
68,3.49983692169
70,3.27487897873
72,2.94305300713
74,4.07349205017
76,3.67040610313
78,3.68781304359
80,3.50002503395
82,4.52614402771
84,2.95995092392
86,3.82415509224
88,4.45960402489
90,3.7414290905
92,3.77586507797
94,3.16371393204
96,5.57816410065
98,4.50121998787
100,4.34813690186
102,5.43506097794
104,5.04361701012
106,5.81735801697
108,4.17860388756
110,3.65533804893
112,4.2996339798
114,4.61189818382
116,4.98373198509
118,4.59680509567
120,4.45378494263
122,4.70892906189
124,5.87033200264
126,5.9919128418
128,4.59220695496
130,4.81948900223
132,5.8277759552
134,5.46396398544
136,5.0214369297
138,5.06306791306
140,5.00563597679
142,5.06180787086
144,5.12249898911
146,5.14028191566
148,4.86223483086
150,4.93869900703
152,4.77669286728
154,5.52281403542
156,5.41866612434
158,4.40167808533
160,4.9583799839
162,5.32193994522
164,5.44787406921
166,5.56140804291
168,5.22109484673
170,6.53587007523
172,6.02958202362
174,6.18165683746
176,5.89054989815
178,6.41544413567
180,6.89449906349
182,5.71711206436
184,5.04748892784
186,5.9163749218
188,5.43182992935
190,6.60502386093
192,6.09975600243
194,7.45642805099
196,5.73713302612
198,6.34556698799
200,6.59189581871
202,5.77544403076
204,6.56551003456
206,6.2272131443
208,5.77971410751
210,7.69181799889
212,7.18278193474
214,7.14735579491
216,7.49886512756
218,7.93782091141
220,6.54604196548
222,6.37352490425
224,6.1202890873
226,7.57847309113
228,7.10774588585
230,7.83757996559
232,6.1473031044
234,6.74268603325
236,6.85067009926
238,6.97699093819
240,7.01488018036
242,6.71748209
244,7.78724908829
246,7.07930016518
248,7.16471815109
250,7.72218799591
252,6.43264007568
254,7.95214819908
256,8.47745609283
258,7.42986893654
260,7.57797694206
262,8.47464990616
264,8.41818094254
266,7.94574904442
268,7.80580806732
270,9.04801106453
272,8.48708796501
274,8.17761397362
276,8.11000585556
278,8.79775381088
280,7.86328697205
282,9.09171700478
284,8.23546409607
286,7.41624498367
288,7.34005093575
290,8.70207595825
292,8.65163993835
294,8.91705608368
296,7.79619407654
298,8.76960992813
300,8.89121198654
302,9.49726080894
304,9.25833415985
306,8.54219722748
308,9.76613521576
310,9.44368004799
312,8.45899105072
314,9.14111804962
316,9.40118193626
318,9.67125105858
320,9.62535595894
322,9.92301297188
324,10.1057441235
326,9.36116909981
328,9.33304286003
330,9.87119317055
332,9.3883497715
334,9.65091490746
336,8.72359609604
338,8.9251101017
340,9.25150489807
342,9.81011605263
344,8.95714092255
346,8.41450595856
348,9.18179583549
350,9.19576787949
352,10.0352129936
354,10.0827469826
356,10.0221290588
358,10.2679429054
360,9.86401391029
362,11.3389828205
364,10.7112700939
366,11.1079769135
368,10.3571929932
370,10.421104908
372,11.2166500092
374,10.962048769
376,10.1220669746
378,10.2372400761
380,10.6518809795
382,10.2817778587
384,10.815474987
386,9.84855008125
388,9.73367714882
390,9.8685901165
392,9.90742778778
394,10.8205089569
396,9.94195103645
398,10.0185110569
400,9.10601687431
402,9.46707010269
404,9.6470079422
406,9.53481388092
408,9.21537590027
410,9.60841298103
412,9.87417197227
414,9.5649600029
416,8.57034897804
418,9.81470704079
420,9.34127998352
422,9.47074699402
424,9.78428006172
426,10.9646728039
428,9.68952584267
430,10.0142130852
432,10.019505024
434,10.1851000786
436,11.3868629932
438,10.4301149845
440,10.800880909
442,10.3602068424
444,10.6949269772
446,10.5372989178
448,10.8467400074
450,9.88927698135
452,9.88653087616
454,10.9560921192
456,10.2618379593
458,10.4297590256
460,10.7262170315
462,10.4482791424
464,11.0753231049
466,10.1983728409
468,10.3915760517
470,10.0730659962
472,10.1281340122
474,9.83756494522
476,9.53858613968
478,10.2240130901
480,10.1394100189
482,10.7292380333
484,9.44893312454
486,9.53421092033
488,9.56716799736
490,9.90323805809
492,11.4230289459
494,9.67950987816
496,9.68945097923
498,10.1249577999
500,9.75775694847
502,9.91484189034
504,9.9880759716
506,9.75785803795
508,9.36603713036
510,10.0019490719
512,9.5204770565
514,9.58772182465
516,9.04070210457
518,9.146682024
520,10.0431489944
522,10.1783819199
524,9.59684300423
526,10.3282308578
528,10.6657431126
530,9.43480300903
532,11.2360990047
534,10.0579040051
536,10.107656002
538,11.0536170006
540,11.1278879642
542,12.2216238976
544,10.9175841808
546,10.9030079842
548,10.5379171371
550,10.7067699432
552,10.9500889778
554,10.7552847862
556,12.2588889599
558,11.4534850121
560,10.3373179436
562,10.7881040573
564,12.0476078987
566,10.8572690487
568,10.9681479931
570,11.7273600101
572,10.7506868839
574,11.8269770145
576,10.7232780457
578,11.0252649784
580,10.7014970779
582,11.0984680653
584,11.3493368626
586,10.6482610703
588,10.7418379784
590,11.2789959908
592,10.5839622021
594,11.3704669476
596,10.780796051
598,11.03196311
600,10.4747970104
602,10.8922100067
604,10.4313490391
606,10.9255700111
608,11.0265140533
610,11.091976881
612,10.9234378338
614,10.8305029869
616,11.1812129021
618,10.8529009819
620,10.9452309608
622,11.2296040058
624,11.071336031
626,11.3302280903
628,10.2831029892
630,11.0033979416
632,10.9724788666
634,11.0600888729
636,11.3126151562
638,10.7976529598
640,11.4343891144
642,11.5854668617
644,11.4435100555
646,11.3846781254
648,11.033246994
650,11.4103720188
652,10.5077548027
654,11.2898731232
656,11.5947678089
658,11.7830610275
660,11.4577190876
662,11.5544848442
664,10.9605600834
666,12.5171818733
668,10.7552680969
670,11.1360518932
672,11.2812049389
674,11.7016830444
676,11.2257668972
678,11.5366251469
680,10.6610569954
682,11.6354510784
684,10.0015199184
686,12.3900439739
688,10.6392819881
690,11.7020511627
692,10.315459013
694,12.1764481068
696,11.5341169834
698,11.866920948
700,10.9123449326
702,11.8094408512
704,11.3074901104
706,12.2772729397
708,12.0318870544
710,12.3917911053
712,12.1653521061
714,12.670552969
716,11.698029995
718,11.5866661072
720,12.507499218
722,12.1360239983
724,11.707239151
726,12.9687278271
728,12.4584760666
730,13.0483510494
732,11.5790941715
734,13.1156289577
736,12.0283429623
738,12.776845932
740,12.272906065
742,11.7167840004
744,12.2667579651
746,12.2358329296
748,11.4268341064
750,12.8463909626
752,12.778179884
754,12.6358268261
756,12.4082460403
758,12.9062998295
760,12.4134728909
762,12.5096571445
764,12.7859139442
766,12.6467380524
768,13.08847785
770,12.2818551064
772,12.4890589714
774,11.8784818649
776,13.5977699757
778,12.4606928825
780,12.9259119034
782,13.5716860294
784,12.8636341095
786,13.4103810787
788,13.1753890514
790,13.1936838627
792,13.4494640827
794,13.6169910431
796,13.5456848145
798,13.8157219887
800,12.7912118435
802,13.5890829563
804,12.9118630886
806,12.8672180176
808,13.8939499855
810,13.379999876
812,13.1136300564
814,13.6419429779
816,12.867320776
818,13.2756958008
820,13.612388134
822,12.5951638222
824,13.3793439865
826,12.8396749496
828,12.9329528809
830,14.1898839474
832,13.3265450001
834,13.0889430046
836,13.0343120098
838,13.3178129196
840,13.3651638031
842,13.3715598583
844,13.5736958981
846,13.6282629967
848,14.0066280365
850,13.9105670452
852,14.361303091
854,13.9800961018
856,13.495620966
858,13.8435599804
860,14.1813290119
862,13.2621719837
864,14.0078191757
866,12.8558058739
868,14.4519729614
870,14.175825119
872,13.8485949039
874,13.9376070499
876,13.4295549393
878,14.0388460159
880,13.6802339554
882,13.9470250607
884,14.2232539654
886,14.1204628944
888,14.2409980297
890,14.9343521595
892,13.1156609058
894,14.1626179218
896,14.2879168987
898,14.8436830044
900,14.1831200123
902,14.7395119667
904,15.0649969578
906,14.1457428932
908,14.208096981
910,14.7948298454
912,14.2421660423
914,14.0954110622
916,15.0092320442
918,14.4809319973
920,14.5738379955
922,14.3566699028
924,14.3802461624
926,14.5250799656
928,14.3934340477
930,14.8866479397
932,15.0494151115
934,14.0341870785
936,14.4185919762
938,14.3097028732
940,14.3977110386
942,14.8726520538
944,14.3657579422
946,15.152256012
948,14.3330709934
950,13.5622370243
952,14.7325670719
954,14.9824829102
956,14.0436930656
958,14.5162360668
960,15.0035228729
962,14.4987831116
964,14.3494310379
