bmk,500,0.00840067863464,0.00795602798462,0.0135560035706,0.00796175003052,0.00141501426697,0.0378744602203
bmk,1000,0.00815105438232,0.00785756111145,0.0236802101135,0.00792074203491,0.00143814086914,0.0476095676422
bmk,1500,0.00867605209351,0.00845694541931,0.0349361896515,0.00850367546082,0.00143194198608,0.0605728626251
bmk,2000,0.00815415382385,0.00786685943604,0.0466594696045,0.0079197883606,0.00145268440247,0.070600271225
bmk,2500,0.00830316543579,0.00805950164795,0.0631418228149,0.00812268257141,0.00144004821777,0.0876271724701
bmk,3000,0.00815892219543,0.0078821182251,0.0739872455597,0.00794196128845,0.00142812728882,0.0979702472687
bmk,3500,0.00862622261047,0.0083954334259,0.0975160598755,0.00846600532532,0.00142598152161,0.123003721237
bmk,4000,0.00816869735718,0.00787019729614,0.120257139206,0.00793552398682,0.00142288208008,0.144231557846
bmk,4500,0.00817370414734,0.0078592300415,0.122296571732,0.00793027877808,0.00146102905273,0.146259784698
bmk,5000,0.00819826126099,0.00787997245789,0.173570156097,0.00798320770264,0.00142788887024,0.197631597519
bmk,5500,0.00816869735718,0.00783681869507,0.170055389404,0.00794458389282,0.00143313407898,0.194005489349
bmk,6000,0.00821280479431,0.00788283348083,0.223315477371,0.00799965858459,0.00143313407898,0.247410774231
bmk,6500,0.00845742225647,0.00815916061401,0.215700387955,0.00829339027405,0.00143098831177,0.240610361099
bmk,7000,0.00824499130249,0.00789761543274,0.206027507782,0.0080509185791,0.0014328956604,0.230221033096
bmk,7500,0.00849413871765,0.00818419456482,0.255171298981,0.00829339027405,0.00144815444946,0.280143022537
bmk,8000,0.00823092460632,0.00788259506226,0.351424694061,0.00804114341736,0.00146198272705,0.375579357147
bmk,8500,0.00826954841614,0.00789213180542,0.310368776321,0.00805020332336,0.00144505500793,0.334580659866
bmk,9000,0.00828790664673,0.00790977478027,0.363840341568,0.00809741020203,0.00144004821777,0.388135433197
bmk,9500,0.00843715667725,0.00807952880859,0.357244491577,0.00828409194946,0.0014820098877,0.382045269012
bmk,10000,0.00831842422485,0.00793147087097,0.368036746979,0.00810241699219,0.00150799751282,0.392389059067
bmk,10500,0.00878143310547,0.00841021537781,0.379876852036,0.00860810279846,0.0014591217041,0.405676603317
bmk,11000,0.00832343101501,0.0078821182251,0.472739934921,0.00807404518127,0.00144696235657,0.497019529343
bmk,11500,0.00829100608826,0.00786948204041,0.45996761322,0.00806498527527,0.00149703025818,0.484193086624
bmk,12000,0.00830793380737,0.00787496566772,0.477224349976,0.00807285308838,0.00145697593689,0.501480102539
bmk,12500,0.00833082199097,0.00788974761963,0.542385339737,0.00807881355286,0.00145292282104,0.5666847229
bmk,13000,0.00836515426636,0.00786685943604,0.451547145844,0.00805306434631,0.00146794319153,0.475832223892
bmk,13500,0.0083532333374,0.00788378715515,0.469897270203,0.00804758071899,0.00148701667786,0.494181871414
bmk,14000,0.00835847854614,0.00789189338684,0.527855396271,0.00807285308838,0.00146293640137,0.552178621292
bmk,14500,0.00838565826416,0.00787568092346,0.606431007385,0.00807189941406,0.00149011611938,0.630764245987
bmk,15000,0.00841188430786,0.0079174041748,0.597386360168,0.008136510849,0.00148606300354,0.6218521595
bmk,15500,0.00845074653625,0.0078821182251,0.586892604828,0.00809955596924,0.00151896476746,0.611325025558
bmk,16000,0.00845193862915,0.00786423683167,0.612026453018,0.0080680847168,0.00147175788879,0.636410713196
bmk,16500,0.00873351097107,0.00816988945007,0.722847223282,0.00840520858765,0.0014820098877,0.748155832291
bmk,17000,0.00848197937012,0.0078821182251,0.63977766037,0.00808000564575,0.00149011611938,0.664221763611
bmk,17500,0.00845265388489,0.00784969329834,0.83762216568,0.00804924964905,0.00151014328003,0.861973762512
bmk,18000,0.00853419303894,0.00787258148193,0.677854776382,0.00806641578674,0.00149011611938,0.70232796669
bmk,18500,0.00877523422241,0.00812935829163,0.695307731628,0.00836634635925,0.00146389007568,0.720578670502
bmk,19000,0.00864386558533,0.00794792175293,0.60205745697,0.00814890861511,0.001540184021,0.626798152924
bmk,19500,0.00902605056763,0.0084056854248,0.809364557266,0.00884628295898,0.00151801109314,0.835642576218
bmk,20000,0.0086145401001,0.00790047645569,0.68745136261,0.00810241699219,0.00159430503845,0.712068796158
bmk,20500,0.00904202461243,0.00799417495728,0.772443532944,0.00819373130798,0.00152206420898,0.797673463821
bmk,21000,0.00900483131409,0.0078661441803,0.848766803741,0.00808143615723,0.00150012969971,0.873719215393
bmk,21500,0.00900959968567,0.00786137580872,0.883538722992,0.00806975364685,0.00152087211609,0.908479452133
bmk,22000,0.0090479850769,0.00788283348083,0.944707155228,0.00812578201294,0.00150799751282,0.969763755798
bmk,22500,0.00906014442444,0.00787997245789,0.870291948318,0.00810146331787,0.00155282020569,0.895333528519
bmk,23000,0.00912427902222,0.00790190696716,1.03988981247,0.00832343101501,0.00152707099915,1.06523942947
bmk,23500,0.00923800468445,0.00804734230042,0.985318660736,0.00827240943909,0.00160789489746,1.01087641716
bmk,24000,0.00914192199707,0.00788259506226,1.14410209656,0.00813674926758,0.00153779983521,1.16926336288
