500,0.11407752037,0.642150259018,0.177649263188
1000,0.285192513466,0.729116106033,0.391148283663
1500,0.569137072563,1.02110435963,0.557374050162
2000,0.854380297661,1.23030245304,0.694447365807
2500,1.04512655735,1.61856615543,0.645711362394
3000,1.39812996387,2.0836638689,0.67099592441
3500,1.68396580219,2.69774477482,0.624212422877
4000,2.3407230854,2.81744801998,0.83079548187
4500,2.39648425579,2.7376843214,0.875369098276
5000,2.9042028904,3.51602027416,0.825991508564
5500,3.38767902851,3.88582570553,0.871804163448
6000,3.60948183537,4.22283587456,0.854753048091
6500,3.99767568111,3.46761159897,1.15286143417
7000,4.37863841057,5.20849897861,0.840671838191
7500,4.61026966572,4.18522930145,1.1015572466
8000,5.13175299168,4.96994681358,1.03255692348
8500,5.61922519207,5.73972632885,0.979005769635
9000,6.60304236412,6.49460170269,1.0166970457
9500,6.57898719311,6.00696926117,1.09522571318
10000,7.80480809212,8.81884183884,0.885015088687
10500,9.29939861298,11.953098321,0.777990640022
11000,9.87243878841,12.8464169502,0.768497459382
11500,9.80439770222,9.35597143173,1.04792941853
12000,10.1470764875,10.2377977133,0.991138599504
12500,10.9423328876,11.2424971819,0.973300923328
13000,11.2461546659,9.76668772697,1.1514809299
13500,9.6206725359,8.58361816406,1.12081785932
14000,9.51216230392,8.96563038826,1.06095855974
14500,11.2570873022,10.6340479374,1.05858910628
15000,12.701858902,15.658302021,0.811190056554
15500,11.7164019823,13.4424292803,0.871598558416
16000,12.9898084164,10.8897871017,1.19284319289
16500,14.4154252052,12.584174943,1.14552008936
17000,13.8854772806,16.2144964933,0.856361915791
17500,15.9961553812,13.7602191687,1.16249277611
18000,15.4844805241,13.0148520947,1.1897546289
18500,16.3918284655,17.1974533558,0.953154407594
19000,17.1075572252,19.5740114689,0.873993419919
19500,18.3668194294,21.3183726072,0.861548851209
20000,17.0271746874,14.9755857944,1.13699556873
20500,20.0968118906,23.5202669621,0.854446589532
21000,20.6608499527,21.2487569094,0.972332171751
21500,19.8546287775,21.3665896177,0.929237147
22000,23.155029273,24.2220698118,0.955947590479
22500,20.0772647381,19.8255709648,1.01269541108
23000,24.7223716974,25.4067953587,0.973061393554
23500,25.7497361898,25.8224453926,0.997184263471
24000,23.0959521532,25.4815281868,0.906380181907
24500,22.8115768671,21.3156552315,1.07017948167
25000,25.3778077126,23.5636724472,1.07698864722
25500,26.3230907679,37.2380470991,0.706886983031
26000,24.9196410894,20.5511858702,1.21256462994
26500,27.0571068048,34.472170639,0.784897101148
27000,29.017505455,32.7769821405,0.885301316961
27500,29.9811512709,29.0635523319,1.03157215362
28000,28.8270426512,32.1367795944,0.897010933111
28500,30.3169006586,28.4747163773,1.06469543917
29000,29.2106007338,25.1255365849,1.16258614558
29500,32.1964537144,40.9937061071,0.785399925301
30000,31.4214712858,31.1023226023,1.01026124922
30500,32.1051876068,33.696634388,0.95277134319
31000,32.3289026022,34.6567001343,0.932832683924
31500,34.8535967827,33.217348361,1.04925885125
32000,33.1061654329,37.2098773479,0.889714446607
32500,33.9212425947,36.3413602829,0.93340596859
33000,39.0873703718,36.3929653168,1.07403642522
33500,36.0121078491,42.2425148964,0.852508614543
34000,37.2222259998,32.7347049952,1.13708756518
34500,36.4790230036,29.7659229279,1.22552971369
35000,40.1091697931,33.9769388914,1.18048214765
35500,37.7508930922,35.4854231596,1.06384226905
36000,39.4715161324,40.7961298943,0.96753089655
36500,38.3844926119,38.3740876198,1.00027114631
37000,37.6246192455,36.0556533098,1.04351511599
37500,39.3015068293,46.8029584408,0.83972270426
38000,41.1433637857,45.7769886732,0.898778294034
38500,40.0259559393,39.6935683966,1.00837383879
39000,41.7914133072,35.3237560987,1.18309653114
39500,40.5706232309,41.412266326,0.979676478259
40000,43.8869334698,51.3325012922,0.854954120001
40500,43.5147519588,30.1321052313,1.44413248344
41000,43.9512425423,49.414223218,0.889445177523
41500,43.985165,41.9706330299,1.04799860818
42000,43.4315772057,30.1453453541,1.44073908245
42500,47.8907022476,47.0204115629,1.01850878492
43000,44.812101078,56.2935011625,0.796043950947
43500,45.6898180723,48.5027808428,0.942004092929
44000,45.6114537716,41.6097189903,1.09617307875
44500,46.9249774456,54.7522411823,0.857042130738
45000,46.1865757465,47.6940426826,0.968392972134
45500,50.8335762739,37.9050594807,1.34107628297
46000,43.9201334953,36.1686060667,1.21431645484
46500,50.4317605019,45.6966703415,1.10362002581
47000,48.3607011795,49.4385213137,0.978198778897
47500,48.9115655422,37.3695969105,1.30885986433
48000,52.0218345642,53.4369090796,0.973518780564
48500,55.1591279507,42.464234376,1.29895496201
49000,55.0531278372,53.2902365208,1.03308094374
49500,53.6057311773,44.1028259277,1.21547157239
